date,team_a,team_b,home_flag,pace_diff,off_rating_diff,def_rating_diff,recent_win_pct_diff,rest_days_diff,team_a_win,market_odds_team_a,market_odds_team_b,closing_odds_team_a,closing_odds_team_b
2024-11-15,Phoenix Suns,Atlanta Hawks,1,-6.420150235836331,-7.029914121282985,0.8901762223192549,-0.11189330481242887,1,1,-100,-126,107,-130
2024-11-15,LA Clippers,Sacramento Kings,0,-1.8685814117473711,-1.7542739138423116,1.9726734692825119,-0.09799531267858552,0,0,-149,119,-116,-105
2024-11-15,Charlotte Hornets,Milwaukee Bucks,0,3.941618475191234,-4.135069683487046,-6.20049824179344,-0.2393932398133506,0,0,-131,105,-137,110
2024-11-15,Detroit Pistons,LA Clippers,1,-2.551135653596816,2.281519237645057,-3.1448256856378123,0.03209477359984969,2,1,-159,126,-131,106
2024-11-15,Toronto Raptors,New York Knicks,1,-1.7047325077134872,1.1122256195472318,-0.6013538378035577,-0.04000009784124148,1,1,-207,170,-187,155
2024-11-15,Dallas Mavericks,Golden State Warriors,0,4.031720976852881,-1.1578466106859793,-0.2481341522146323,0.21418074184514102,-4,1,-278,209,-184,148
2024-11-15,Utah Jazz,Houston Rockets,0,3.7561916854491244,-6.136583930070444,-2.0729969634661813,-0.11937106968077693,1,0,339,-451,172,-208
2024-11-16,LA Clippers,Washington Wizards,0,-1.1902613944812543,0.5946016258770186,-0.42952217411750837,-0.05815247825528563,0,0,165,-203,170,-203
2024-11-16,Boston Celtics,Portland Trail Blazers,1,1.5965617465312505,-3.060185616150818,-2.1467809511405136,-0.1146015503735564,0,0,133,-164,111,-140
2024-11-16,Detroit Pistons,Utah Jazz,0,-6.4316478714028165,-2.104017029907695,-0.8725212356353751,-0.029237881468539728,3,0,193,-250,171,-211
2024-11-16,Utah Jazz,LA Clippers,0,-7.88398309065515,0.5009900697984477,0.5635478484701082,-0.009559220098614318,1,1,-118,-102,-134,106
2024-11-16,San Antonio Spurs,Milwaukee Bucks,1,-3.6993444983528434,0.7454012131793917,1.8952655048609728,0.07986271679983148,0,0,-136,111,-152,123
2024-11-16,Cleveland Cavaliers,Toronto Raptors,0,-6.104338056473438,-8.39912827671236,-0.21646657077003795,-0.11768689331081827,1,0,539,-798,399,-585
2024-11-16,New Orleans Pelicans,Atlanta Hawks,1,7.652640981888879,0.11616493483144552,6.634975689352402,0.27732581264883294,-2,1,-192,157,-240,198
2024-11-17,Oklahoma City Thunder,New York Knicks,0,-10.323444524928433,-1.3887152812419714,1.2483609054481093,0.17411277844026463,-1,0,146,-179,129,-154
2024-11-17,Golden State Warriors,Boston Celtics,1,4.47338548617185,-1.2379817802293047,-1.6383290347433075,-0.013153825501006133,1,0,-181,142,-157,132
2024-11-17,Portland Trail Blazers,Philadelphia 76ers,0,-1.1744971346576563,-2.2514624697768397,-16.11137760500408,-0.3310814689506032,-1,0,581,-1031,383,-575
2024-11-17,LA Clippers,Minnesota Timberwolves,1,-2.619579559860057,-0.8739382750886335,-1.0424554644436768,0.01752628179638971,-1,0,-363,275,-376,292
2024-11-17,Memphis Grizzlies,LA Clippers,1,8.209459725042564,0.17124670500204786,-0.7133646214408174,-0.29373240266358064,0,1,-228,189,-235,182
2024-11-17,Sacramento Kings,Golden State Warriors,1,0.8289733780401747,5.107092235128221,3.828084305733668,-0.0068349726965222235,-1,0,-190,149,-206,172
2024-11-17,Charlotte Hornets,Denver Nuggets,1,2.0881781746456056,-1.2156370206757856,6.561152587939205,0.268592916566463,3,1,-458,354,-461,343
2024-11-17,Dallas Mavericks,New York Knicks,1,5.89654109253398,3.536545820581324,-2.8560829958191363,-0.18695205032449047,3,1,-144,116,-184,143
2024-11-17,Minnesota Timberwolves,San Antonio Spurs,1,-10.178379462771957,-3.424551126237276,-10.265002730871714,-0.21102699494884458,3,0,206,-272,262,-328
2024-11-17,Indiana Pacers,Golden State Warriors,1,-1.810436293168678,3.914568270746912,10.22070541937056,0.20942033822529404,2,0,-717,454,-748,523
2024-11-17,San Antonio Spurs,Phoenix Suns,0,7.16735304231193,7.337085450468521,5.403973703460153,0.21183445347124996,1,1,-135,110,-167,141
2024-11-18,Sacramento Kings,Chicago Bulls,0,-9.39095805795715,2.61327750425356,7.2087767683119495,-0.15706926086564033,-3,0,-229,180,-316,251
2024-11-18,Memphis Grizzlies,Golden State Warriors,0,9.153654397860507,5.7584968660630125,7.053755849675113,0.10599017978396352,-1,1,-238,192,-321,256
2024-11-18,Denver Nuggets,Chicago Bulls,1,7.70437198182556,-1.8967275241585781,3.7938499784387574,0.07538615646988195,-1,0,-557,415,-800,530
2024-11-18,Dallas Mavericks,Miami Heat,0,-1.1598231926448221,2.020622361730787,1.9662073756509812,0.3423473007572418,1,1,-171,134,-201,157
2024-11-18,Los Angeles Lakers,LA Clippers,1,-11.706418520668194,0.3009302344665912,2.8366650737767856,-0.15668369286417638,-4,0,-314,251,-469,340
2024-11-18,Philadelphia 76ers,Denver Nuggets,1,-2.3761367455571616,4.110108580441036,4.5565172796013655,0.32326907255794807,-1,1,-443,332,-451,346
2024-11-19,Portland Trail Blazers,Indiana Pacers,1,-1.3014134855098405,-5.854222106608063,4.446704289502051,-0.27656097019783243,2,0,250,-335,189,-237
2024-11-19,Philadelphia 76ers,New Orleans Pelicans,1,-8.65398637704638,5.540510903624323,0.28164236196279546,-0.3338243494098333,1,1,-166,132,-175,147
2024-11-19,Milwaukee Bucks,Detroit Pistons,0,4.949435087811267,1.9271783659970367,-0.23554855492901083,-0.0979459534839095,2,1,120,-149,-121,-100
2024-11-19,Boston Celtics,San Antonio Spurs,0,-5.7274485930143015,-2.259123607420193,-7.6644884083828515,-0.14008470936072542,-2,0,563,-949,523,-732
2024-11-19,New York Knicks,Indiana Pacers,0,-0.6642181394711884,-1.3954900919752902,-6.741417090815119,-0.045604998259868634,-4,1,132,-167,224,-296
2024-11-19,San Antonio Spurs,Brooklyn Nets,1,3.616410525672265,-0.2204093377131784,0.5280094788456182,-0.00574172181428001,-2,1,105,-126,-119,-107
2024-11-19,San Antonio Spurs,Dallas Mavericks,1,2.414923930935643,-4.76856159529774,-1.25619836578079,0.3357294100494075,3,0,-305,241,-186,150
2024-11-19,Phoenix Suns,Golden State Warriors,1,3.020463691364313,4.517368726280026,-1.5292306176563528,-0.08113077284821818,1,1,-351,273,-262,204
2024-11-20,Oklahoma City Thunder,Orlando Magic,1,-6.6306161823924015,-1.8289803202018646,0.6504895447606316,0.036154404408316354,-4,1,-238,191,-169,132
2024-11-20,Charlotte Hornets,Dallas Mavericks,1,1.9598449048316695,4.420861847610382,0.672389251380153,0.14627979121226253,-2,1,-337,255,-288,236
2024-11-20,Washington Wizards,LA Clippers,0,-1.9234258133843838,-2.172940033514166,-2.170191501501435,-0.08220386731791185,1,0,-122,103,-136,110
2024-11-20,Minnesota Timberwolves,Boston Celtics,1,2.4132276547363603,6.336409325334074,1.5675670694965476,0.29937256441829546,-1,0,-223,182,-143,114
2024-11-20,New York Knicks,Charlotte Hornets,0,-3.5747310163444723,-5.588483803678017,-3.3651000853059116,-0.13117977447884166,-1,0,226,-284,258,-328
2024-11-20,Utah Jazz,Denver Nuggets,1,-1.753551304162869,1.2517674867193591,5.225099583347841,-0.12817975297470724,-1,1,-177,139,-282,229
2024-11-20,Phoenix Suns,Boston Celtics,1,-15.127769529115525,-1.705505222832386,2.9721143001937094,0.18808242222307964,-2,1,-283,214,-306,234
2024-11-21,Sacramento Kings,Oklahoma City Thunder,1,17.544906087151162,1.7256156740778579,-4.414388507593586,-0.16821697880195652,1,0,-161,133,-130,103
2024-11-21,Minnesota Timberwolves,Memphis Grizzlies,1,3.1243410692532336,1.705321748320614,-2.563728695325338,-0.22404568084373394,0,0,211,-271,203,-253
2024-11-21,New York Knicks,Charlotte Hornets,0,8.283671577224979,-7.173892693160042,-5.1240026251528406,-0.1379049058187417,-4,0,277,-377,248,-308
2024-11-21,Philadelphia 76ers,Golden State Warriors,0,7.180787882068088,10.00978676843637,6.231342523490369,0.2562505398786234,-2,1,-507,362,-661,446
2024-11-21,Miami Heat,Cleveland Cavaliers,0,1.4566436809876961,-0.6334833920871148,-1.9781792630114978,-0.0016893637378826987,2,1,-113,-105,-131,105
2024-11-21,Atlanta Hawks,Los Angeles Lakers,1,-4.535043918176115,-10.505992495482872,-1.4209611841214524,-0.22561753080940983,0,0,141,-176,134,-159
2024-11-21,Oklahoma City Thunder,Phoenix Suns,0,-11.529268224082003,-1.7044736832658032,-7.342013918182417,-0.10631522566086704,0,1,-105,-116,133,-159
2024-11-22,Sacramento Kings,Chicago Bulls,0,1.4373996412308827,-4.812149230812466,7.890403545593244,0.0441565463514767,-2,1,-298,234,-336,264
2024-11-22,Milwaukee Bucks,San Antonio Spurs,1,-0.3496284238517404,-0.8231362812279599,0.43244915943563456,-0.045376795190379626,-1,0,-120,101,-110,-108
2024-11-22,Houston Rockets,Denver Nuggets,0,1.4691263099432774,-0.23656652845573944,5.022394461008446,0.04030050255336537,2,1,-195,161,-217,170
2024-11-22,Dallas Mavericks,Chicago Bulls,1,-7.978833383855786,6.9160144120933325,8.141893516643194,0.23504673903343506,-3,1,-921,579,-804,499
2024-11-22,Sacramento Kings,Golden State Warriors,0,-8.962067033157368,-0.8894800314398736,2.9198400782499903,0.30704195119919675,-3,0,102,-126,-117,-102
2024-11-22,Toronto Raptors,Memphis Grizzlies,0,-5.396697059942156,-2.1055086657415103,1.1308848420944315,0.19950263725423178,0,0,175,-224,138,-168
2024-11-22,Dallas Mavericks,Sacramento Kings,1,9.193768223386698,1.5519703152723991,6.248200721377472,0.1122611497918321,1,1,-218,169,-230,183
2024-11-22,New Orleans Pelicans,Detroit Pistons,0,-9.065245630441325,-0.22778229999987332,-1.0697371130847984,-0.1970970221784361,-4,1,-257,208,-194,156
2024-11-23,Phoenix Suns,Portland Trail Blazers,0,-1.5677011449687512,4.954505245400156,-1.4091760951731942,0.09195474001615994,-1,0,-142,118,-106,-113
2024-11-23,Houston Rockets,Indiana Pacers,0,-14.504910463437938,-6.529933485398459,0.9066674295131918,0.05683539644545921,-2,1,105,-128,119,-144
2024-11-24,Detroit Pistons,Golden State Warriors,1,-3.967808485960191,1.9040044461551844,11.175259332887762,0.07933319389674487,0,1,-343,268,-330,264
2024-11-24,Boston Celtics,Golden State Warriors,1,6.7624876677188865,-5.303204641973792,0.5124828109546087,0.2405020884234212,3,0,-133,111,-130,109
2024-11-24,Detroit Pistons,Golden State Warriors,1,10.593536853101511,4.009494439984664,4.8760557730306715,0.008922221544413023,-2,1,-268,213,-306,234
2024-11-24,Milwaukee Bucks,Miami Heat,1,-3.3745020361694458,2.062302852731861,6.49397187030381,0.2604619345978013,2,1,-349,265,-446,331
2024-11-24,Charlotte Hornets,Detroit Pistons,0,-4.811878035109018,-4.842824720742186,0.9450690225971812,0.06406395241878227,0,1,-164,129,-188,148
2024-11-24,Portland Trail Blazers,Toronto Raptors,0,6.736641131184555,-4.302258990644887,-0.9685581584357976,-0.25113109166553926,3,0,146,-180,218,-272
2024-11-24,Brooklyn Nets,San Antonio Spurs,0,6.527619333097306,-0.42418464099318953,3.3209715560265636,-0.23593795078299962,2,0,126,-150,104,-129
2024-11-25,Houston Rockets,Milwaukee Bucks,1,7.9727035638693735,-2.7344853875087693,1.8315047839748928,0.15689182804713686,-3,1,-268,218,-239,189
2024-11-25,Detroit Pistons,Oklahoma City Thunder,1,8.805769971965631,1.5730857269902287,-2.0005577759768727,0.15333730347329522,0,0,-170,134,-147,121
2024-11-25,Phoenix Suns,LA Clippers,0,1.741531416930087,-4.570907219124862,3.8245618537180093,0.2550376785078899,-3,0,100,-122,140,-174
2024-11-25,Sacramento Kings,Toronto Raptors,1,2.5195471405463223,1.4146968116574072,-5.751468134058356,-0.11089443083201145,-1,1,101,-127,118,-148
2024-11-25,Minnesota Timberwolves,Utah Jazz,1,-2.4726465844889702,-4.107113816238638,-4.066015359795003,0.3242222108937497,0,0,217,-280,242,-309
2024-11-25,Milwaukee Bucks,Detroit Pistons,0,-0.12574926487020832,-0.27272686817003944,2.3365982829075307,0.10115428551260935,1,1,-113,-110,-107,-112
2024-11-26,Memphis Grizzlies,Washington Wizards,0,-0.614504389857899,0.6880788056975717,-4.992066264830498,0.2118303042147397,-1,0,103,-123,108,-136
2024-11-26,Houston Rockets,Indiana Pacers,0,-4.07045937003322,-4.643262856157307,-0.40177622262051216,0.3605435263434404,0,0,-116,-108,107,-132
2024-11-26,Orlando Magic,New Orleans Pelicans,0,2.0065279544087105,-5.646631388405922,-1.6320730215438886,-0.25320405612556307,-2,0,326,-461,370,-489
2024-11-26,Dallas Mavericks,Washington Wizards,1,-10.241282717519482,-1.498564488864261,2.115129248424452,0.10580898554071017,2,1,-102,-121,103,-123
2024-11-27,Memphis Grizzlies,Detroit Pistons,0,-1.0719945606115573,-2.7025439582561432,-2.785879852028941,-0.12495064405426637,3,1,-164,130,-146,115
2024-11-27,Orlando Magic,Dallas Mavericks,1,2.707588924927606,0.7999149185447578,0.664588265370071,0.1819535143256965,0,0,136,-174,130,-167
2024-11-28,Detroit Pistons,Los Angeles Lakers,1,-5.17471438050255,3.66006530092848,-3.3515255892951075,-0.13864754732361684,2,1,143,-171,167,-212
2024-11-28,Detroit Pistons,Cleveland Cavaliers,0,2.4860457653638974,5.325765499445822,10.407300705404282,0.21833003386044425,3,1,-352,256,-243,202
2024-11-28,Indiana Pacers,Houston Rockets,0,0.017894280335127632,5.314056117576527,3.9527704049858556,-0.2959556360082486,0,0,111,-131,130,-156
2024-11-29,Denver Nuggets,New York Knicks,1,-0.3584150059204916,3.9318298780985828,1.8209168987145148,0.013827009010483726,-3,1,107,-127,-131,108
2024-11-29,Denver Nuggets,Detroit Pistons,0,-1.1554819117324229,-8.276879636000032,1.7106497701100238,-0.19533882703338823,0,0,220,-267,166,-207
2024-11-30,Detroit Pistons,Atlanta Hawks,0,-5.0132507115974505,-1.8299705459803022,-3.3446726896203245,0.2185135615690439,-2,0,132,-160,165,-199
2024-11-30,Toronto Raptors,Denver Nuggets,1,-2.9618673806057103,1.8316165723271638,3.043551309069244,0.14053867157987487,0,1,-267,201,-249,191
2024-11-30,Sacramento Kings,Orlando Magic,0,2.1677203512402627,0.22586713860579266,-5.078749233179877,0.11750322540956354,0,0,-109,-113,-113,-112
2024-11-30,LA Clippers,Atlanta Hawks,1,4.078502005735402,1.4343027622546458,-4.042004091987337,-0.2106868038825367,-1,0,-137,110,-116,-103
2024-11-30,Chicago Bulls,Boston Celtics,0,11.596904262976835,2.5169706549731785,-3.5760094852352893,-0.05756528328306981,0,0,210,-258,265,-330
2024-12-01,Milwaukee Bucks,Sacramento Kings,0,1.0296090244011964,0.9056128383142976,0.3570365372223421,0.20297041088965956,0,0,-161,133,-160,133
2024-12-01,Brooklyn Nets,Philadelphia 76ers,0,-6.800141324930294,3.0269275455699045,-0.5671526025592186,-0.08186633515914687,2,0,162,-204,175,-220
2024-12-01,San Antonio Spurs,Sacramento Kings,1,-7.76525785815673,0.8915734033440401,3.2056797912198363,0.2800987654708246,4,0,-448,331,-262,211
2024-12-01,Washington Wizards,Indiana Pacers,1,-1.1305382038479905,4.822177665079749,-6.913599938801667,-0.2472823113499807,3,0,-132,108,-113,-107
2024-12-01,Chicago Bulls,Phoenix Suns,0,-2.9333616656921464,-3.6161592137010814,-6.5555820954405135,-0.34097486575322444,1,0,435,-586,564,-991
2024-12-01,Brooklyn Nets,Denver Nuggets,0,8.52270357854313,-0.0057003502845134335,-3.184934251107734,0.08957146834286034,-2,0,-145,122,-240,186
2024-12-01,Milwaukee Bucks,New Orleans Pelicans,0,-0.2042395064909499,0.2883804132190875,-4.885597370834859,0.04403320042957437,-1,1,184,-240,177,-214
2024-12-01,Utah Jazz,Cleveland Cavaliers,0,8.419698290017124,6.256334987375794,3.4406553706120064,0.28421919081172103,-2,1,-275,213,-290,229
2024-12-01,Charlotte Hornets,Portland Trail Blazers,1,0.4352261233107413,4.165050731075667,0.22309229464632097,0.1387494656375946,2,0,-1004,602,-424,322
2024-12-02,New York Knicks,New Orleans Pelicans,0,-0.03655025197859629,-2.724608247814288,-5.629329086063876,-0.0932433530892185,0,1,161,-199,274,-375
2024-12-02,Orlando Magic,Los Angeles Lakers,1,-5.386459720951578,-9.69022453327274,-1.569030868431625,-0.1394901229769076,-1,0,337,-457,291,-380
2024-12-02,Utah Jazz,Brooklyn Nets,1,4.611991051999254,8.984560829509078,4.4555349275672285,-0.19256670202091397,3,1,-135,110,-110,-112
2024-12-02,Denver Nuggets,Toronto Raptors,1,0.09708397179943518,0.010190839732231893,1.3010126205955288,-0.036381699046222904,1,1,107,-131,113,-135
2024-12-02,Charlotte Hornets,Atlanta Hawks,1,1.4803202170661507,-0.005085923669014392,3.2024356473621793,-0.01878918259084783,-4,1,-274,208,-251,194
2024-12-02,Charlotte Hornets,Detroit Pistons,0,0.8017619496933293,-2.4756714979159113,3.508269639299982,0.18912102833518474,1,0,-379,286,-192,158
2024-12-02,Charlotte Hornets,Milwaukee Bucks,0,2.6025582652845856,-2.8471090026501997,-1.9047364908613957,-0.18370982835432648,-1,0,-128,101,-125,104
2024-12-02,Denver Nuggets,Minnesota Timberwolves,0,0.5820815054399162,0.8859240912622255,1.7620975203970062,-0.020278773860261612,1,0,-228,180,-153,125
2024-12-03,Toronto Raptors,Brooklyn Nets,1,0.5904053439334831,-6.553164391189412,6.266365550627299,-0.31439265207043476,4,1,118,-141,107,-135
2024-12-03,Golden State Warriors,New Orleans Pelicans,1,-8.106274712468448,-6.0867437120861325,-4.074574224453187,-0.020084692606175625,4,0,241,-297,276,-346
2024-12-03,Orlando Magic,New Orleans Pelicans,0,-2.5394953705278027,-6.461029296757857,-1.1649763863264866,-0.15577857041286702,1,1,288,-359,446,-636
2024-12-03,Brooklyn Nets,Milwaukee Bucks,0,-9.836094135982762,0.2176268387130733,2.849023739833271,0.0764881412366023,-2,1,-110,-110,-138,109
2024-12-03,Oklahoma City Thunder,Charlotte Hornets,1,5.448191685710228,-1.5521212064719379,-1.720281289030325,0.06031471033678243,0,1,191,-240,206,-252
2024-12-03,Sacramento Kings,Utah Jazz,0,2.424158136443424,-8.26948055678831,-2.6569047624232667,-0.07702299205411234,1,0,221,-294,203,-266
2024-12-03,Utah Jazz,Golden State Warriors,1,-6.340175145853024,0.9017919862058932,3.507164217341014,0.42099732099702886,0,1,-512,389,-368,275
2024-12-03,Indiana Pacers,Detroit Pistons,0,-3.8709125296225295,0.2729297242091917,3.0545300451914414,-0.01976993700365659,-3,0,-228,189,-170,133
2024-12-03,Miami Heat,Boston Celtics,1,-1.2743653774395796,2.9086710852157722,-0.3341914318602477,-0.2660810847888262,1,1,-153,127,-155,123
2024-12-03,Phoenix Suns,Utah Jazz,1,-1.666807625206829,0.32670781586126907,-2.307705550279181,-0.19982005024493343,2,0,110,-137,114,-138
2024-12-04,Atlanta Hawks,LA Clippers,0,1.8036554760826107,6.203668529406443,0.7151842889968805,0.1289997735438282,4,0,-123,102,104,-123
2024-12-04,Utah Jazz,Los Angeles Lakers,0,6.482779020695219,1.911285025827567,0.4214647566302716,-0.22300009962089795,3,0,181,-220,233,-298
2024-12-04,Phoenix Suns,Toronto Raptors,0,-5.956601474420239,7.421468639505491,-5.431724674129981,-0.21038746530096175,2,1,156,-186,178,-231
2024-12-04,Oklahoma City Thunder,Chicago Bulls,1,6.184108388131037,3.397763109975827,9.886133363085307,0.2998728831143886,-1,0,-885,572,-1032,630
2024-12-05,Toronto Raptors,Chicago Bulls,0,9.555085632736933,-0.4157741411775362,8.541538564290704,-0.029819412652129618,3,1,-402,304,-850,517
2024-12-05,Memphis Grizzlies,Milwaukee Bucks,1,-4.733823040622326,4.880973082131419,-2.3101069298183603,0.05792077789097394,1,1,-172,134,-150,126
2024-12-05,Utah Jazz,LA Clippers,1,-1.1909666826883694,-1.4930732795897228,1.503809171884555,0.03604067026143537,2,1,-237,197,-192,152
2024-12-05,New York Knicks,Dallas Mavericks,0,1.8262412361875704,5.3719840515508395,-2.4246781822386083,0.10178426046561984,2,0,-106,-119,117,-139
2024-12-06,Sacramento Kings,Charlotte Hornets,0,4.219119054533095,-3.4785789490953647,-1.4390641879473378,-0.1947581768570903,-3,1,472,-763,326,-453
2024-12-06,Miami Heat,Atlanta Hawks,0,13.592120071940997,-1.5993239053571244,0.342130755178772,-0.48919566827031136,1,0,275,-382,305,-406
2024-12-06,Indiana Pacers,Sacramento Kings,1,1.9563228455068327,-0.8118139401420876,7.510791000878015,0.12856678694167317,0,1,-383,277,-386,293
2024-12-06,Philadelphia 76ers,Detroit Pistons,1,-7.988430788392293,4.563846131874058,-0.20110402749659784,0.41093487016544494,1,1,-374,269,-495,368
2024-12-07,Cleveland Cavaliers,Boston Celtics,1,-3.936717310525978,0.7946665771920891,-3.786238833933311,0.2865387811158029,1,1,-137,112,-126,105
2024-12-07,Los Angeles Lakers,Atlanta Hawks,1,10.862745368152204,-0.5318079360238244,1.4347953121639279,0.07902407195169431,-1,0,-210,167,-304,230
2024-12-07,Portland Trail Blazers,Philadelphia 76ers,0,5.101229751242556,-2.094499017884587,-1.9260091945427291,0.04314295275581903,4,0,327,-473,473,-672
2024-12-07,Phoenix Suns,Houston Rockets,1,-0.5542677701805445,-1.2855985820131082,0.30631731662276707,0.060798936505587986,-3,0,174,-218,152,-185
2024-12-07,New York Knicks,Cleveland Cavaliers,1,-3.617941369373071,8.259237070772386,5.602309429223197,0.18888315976211495,0,0,-347,275,-437,330
2024-12-07,Miami Heat,Toronto Raptors,0,-4.612311456001507,-0.8573718055498034,-2.6230085331256845,-0.05107132328756531,1,1,465,-675,285,-361
2024-12-07,Chicago Bulls,Cleveland Cavaliers,0,5.181525886151874,-6.112808891847621,-3.0753623710087936,-0.116819768289262,0,1,228,-284,195,-252
2024-12-07,San Antonio Spurs,LA Clippers,1,5.858985548311537,-0.8554787062692952,-6.427601343567815,-0.18507033835041542,-2,1,-234,183,-247,193
2024-12-08,Brooklyn Nets,Phoenix Suns,1,4.771200518205845,3.4881083431143054,0.6879893838728606,-0.01998479033832823,1,1,-617,402,-318,248
2024-12-08,Houston Rockets,Portland Trail Blazers,0,1.7381705287305067,12.206881742981636,3.288362861791498,0.2194902355652959,2,0,-173,144,-248,204
2024-12-08,Charlotte Hornets,Dallas Mavericks,0,1.5161637688384673,-2.706474688122185,2.593462200370368,0.21588921884999324,2,1,-176,140,-169,140
2024-12-08,Chicago Bulls,Toronto Raptors,1,-4.1959729481944095,-10.85582646595428,-14.426061337341125,-0.39296016646998655,2,0,406,-614,363,-499
2024-12-08,Memphis Grizzlies,Indiana Pacers,1,-6.767905628131658,2.58329367050176,1.6145087502932967,-0.059544766364309276,-2,1,-164,130,-104,-122
2024-12-09,Cleveland Cavaliers,Sacramento Kings,1,-0.2046222429213742,-3.1910921617531898,0.34791401970210245,-0.07573335092622147,-2,1,151,-188,146,-177
2024-12-09,Memphis Grizzlies,New York Knicks,0,3.442571512427307,-0.6137645355809696,-3.5922498903814954,0.026487179290797025,0,1,-125,-102,-139,114
2024-12-09,Detroit Pistons,Miami Heat,0,0.707837046449427,2.124598673140426,7.3573685820784505,0.15110902250464514,-3,1,-244,195,-186,150
2024-12-09,Memphis Grizzlies,Los Angeles Lakers,0,-1.1570115073301395,-4.730200076566021,-6.453719831488414,-0.11616267534799357,0,0,192,-243,189,-237
2024-12-09,Boston Celtics,Philadelphia 76ers,0,1.3152472935772295,-6.749258105965367,-5.740796036070577,-0.6148646387128878,3,0,839,-1691,1071,-2266
2024-12-09,Chicago Bulls,Los Angeles Lakers,0,-3.3396908159417933,-13.928080270975897,-11.962606881133865,-0.3852625459827692,-1,0,919,-1887,1699,-4900
2024-12-09,Philadelphia 76ers,Chicago Bulls,0,-4.076750149765687,7.921686700664907,10.863897778303809,0.3525829648696756,2,1,-1625,901,-1124,647
2024-12-09,Houston Rockets,Brooklyn Nets,1,-3.1460436001852656,-2.638978609740917,-1.9437160336239288,-0.02597992163010998,3,1,-218,169,-152,126
2024-12-10,Orlando Magic,Oklahoma City Thunder,1,2.6846917002853132,-3.2600205394373916,-6.89175351949217,-0.2470135209586765,-2,1,144,-172,127,-161
2024-12-10,Indiana Pacers,Charlotte Hornets,0,11.960633845665996,1.5333641337036141,2.9297555826645407,-0.10726395924614518,-1,0,150,-187,137,-173
2024-12-10,Detroit Pistons,Oklahoma City Thunder,0,-9.489137207548879,8.421226716132537,4.386427909203192,0.055417973156115574,1,0,119,-150,111,-142
2024-12-10,Phoenix Suns,San Antonio Spurs,0,-0.1357039944229257,0.03942623680687518,1.434887882632239,-0.14876812020102248,1,0,139,-175,189,-243
2024-12-10,Golden State Warriors,Chicago Bulls,0,-1.2241075465318545,3.735006333621726,6.481072047791059,-0.17068071975952226,-1,1,-171,139,-205,167
2024-12-10,Minnesota Timberwolves,Golden State Warriors,0,-5.256629838369136,-5.231494449575905,2.4549600232063113,0.17953283022730904,2,0,-107,-116,112,-140
2024-12-10,Golden State Warriors,New Orleans Pelicans,1,4.887178643626967,-14.637768554820013,-18.070577266008698,-0.13320605111136552,-1,1,235,-306,320,-455
2024-12-10,Orlando Magic,Washington Wizards,0,8.275751877136514,-6.39700718975773,-8.580999115408673,-0.2516291038912125,3,0,237,-300,252,-314
2024-12-10,Indiana Pacers,Portland Trail Blazers,0,-1.8159054159708745,4.434179416039967,4.745257107737061,0.24144671692573294,1,1,-166,129,-234,179
2024-12-10,Houston Rockets,Minnesota Timberwolves,0,5.47701634762204,8.080859506309721,6.997512441289587,0.31183803019444595,4,1,-478,352,-403,302
2024-12-10,New York Knicks,Phoenix Suns,1,0.43798693067442684,5.474148474390162,0.532867076476748,0.1628019926251601,3,0,-155,127,-179,150
2024-12-11,San Antonio Spurs,Milwaukee Bucks,1,-0.9771510478581433,3.299307121221858,-4.136553044974832,0.15980374987979085,-2,1,-169,136,-165,140
2024-12-11,Milwaukee Bucks,Boston Celtics,1,-0.9177120641714254,6.191266057410573,-3.6522088394322054,-0.08995845429133265,-2,1,-560,399,-420,328
2024-12-11,Denver Nuggets,Minnesota Timberwolves,0,-2.0561002929371455,-1.9051199586381813,1.2577351851906684,0.18889545937710633,-2,0,-195,157,-171,141
2024-12-11,New York Knicks,New Orleans Pelicans,1,-11.815870393471712,0.4251294425600207,-6.460446350148075,-0.20384576392544107,4,1,129,-165,138,-168
2024-12-11,Golden State Warriors,Cleveland Cavaliers,0,-3.920304201477336,0.12873283966179372,-3.220896071901578,-0.06922806058115899,-1,1,-127,106,-113,-107
2024-12-12,Sacramento Kings,Washington Wizards,1,-2.815352357437476,-5.463438374695741,-5.5463413322839585,-0.11863914944695053,3,1,155,-192,127,-162
2024-12-12,Charlotte Hornets,Milwaukee Bucks,0,-0.23884247694125804,3.090611194123383,3.876732642216652,0.03123006624538771,-1,0,-128,106,-136,115
2024-12-12,LA Clippers,Minnesota Timberwolves,0,-6.140979560657215,0.03504779482364029,5.274789913220346,0.5203468650825072,-1,0,-353,260,-234,191
2024-12-12,Charlotte Hornets,Portland Trail Blazers,0,-3.36551088429259,7.346342153259542,3.040082619684526,-0.1266269139603462,2,0,-227,177,-251,196
2024-12-12,Portland Trail Blazers,Boston Celtics,1,-3.948219251627208,-1.2931321074866844,1.1149158613287682,0.030770307030452748,-1,0,-154,124,-247,204
2024-12-12,Toronto Raptors,Orlando Magic,0,-2.949573187495872,1.1712357065151338,2.688644156232428,0.24214190112376655,0,1,-196,160,-208,166
2024-12-12,Indiana Pacers,Detroit Pistons,0,-0.3571406967377584,4.633000437580563,0.10474848289483418,0.13093117719835068,-1,0,-158,131,-191,159
2024-12-13,Phoenix Suns,Sacramento Kings,1,-2.2883107737139454,0.060929347878243334,-6.589289809510717,-0.24300765617538383,1,1,-166,130,-196,160
